y0,y1,y2,y3,y4,y5,y6
0.623143,0.757468,0.081178,0.171819,0.600504,0.683647,0.018831
0.428096,0.905885,0.837177,0.929797,0.480526,0.625073,0.517739
0.912918,0.016136,0.571499,0.233037,0.40715,0.872801,0.239335
0.802999,0.458145,0.188572,0.163521,0.297141,0.220458,0.047754
0.800797,0.696915,0.005654,0.931808,0.597032,0.11003,0.718294
0.567864,0.893347,0.170479,0.181784,0.247141,0.251459,0.419903
0.053999,0.662514,0.70726,0.119563,0.045619,0.354763,0.541864
0.537073,0.508288,0.173743,0.135407,0.659304,0.849666,0.023359
0.587365,0.557501,0.607361,0.217483,0.602985,0.259836,0.746132
0.809535,0.24612,0.154404,0.251783,0.041071,0.410113,0.966497
0.013577,0.393592,0.872546,0.516925,0.432025,0.703397,0.886149
0.597377,0.879734,0.07388,0.11615,0.321855,0.257518,0.231363
0.26978,0.674825,0.997349,0.708338,0.82933,0.984394,0.939775
0.470735,0.094098,0.326409,0.236754,0.716511,0.296169,0.65963
0.451161,0.200368,0.115162,0.255108,0.528734,0.668751,0.655167
0.088932,0.131603,0.792243,0.463009,0.441449,0.835986,0.30096
0.689729,0.378304,0.679462,0.725597,0.848872,0.603545,0.543656
0.266481,0.1708,0.077792,0.089157,0.555517,0.441311,0.325623
0.073739,0.225677,0.08296,0.574788,0.472314,0.220622,0.087664
0.592457,0.84722,0.705712,0.751129,0.148753,0.190936,0.771983
0.296544,0.566345,0.528292,0.751734,0.928054,0.669398,0.953364
0.796164,0.65885,0.572776,0.637539,0.004847,0.717337,0.350044
0.727887,0.182029,0.682873,0.646183,0.554647,0.251794,0.771757
0.921006,0.611384,0.82064,0.060139,0.52266,0.115002,0.10939
0.601266,0.163799,0.782062,0.80561,0.878983,0.567407,0.722373
0.665379,0.069398,0.299969,0.632228,0.237072,0.929175,0.510315
0.73476,0.753235,0.881108,0.459586,0.547644,0.339457,0.731388
0.850106,0.791954,0.746017,0.009263,0.332123,0.901923,0.156235
0.402779,0.167905,0.072903,0.328198,0.064147,0.116645,0.883525
0.722761,0.241518,0.375369,0.339699,0.546433,0.373723,0.605399
0.316243,0.413139,0.301335,0.395507,0.339036,0.016933,0.303035
0.65911,0.603318,0.809268,0.916555,0.821802,0.492907,0.564117
0.474679,0.823709,0.483658,0.083915,0.880334,0.890698,0.847109
0.607822,0.605842,0.094358,0.518945,0.806793,0.683164,0.263278
0.618584,0.419865,0.509713,0.673309,0.492259,0.798668,0.235783
0.965062,0.21983,0.121208,0.870725,0.777563,0.161373,0.890879
0.825431,0.874809,0.321776,0.579264,0.61624,0.579979,0.251134
0.501204,0.799633,0.101328,0.565402,0.586711,0.712727,0.632456
0.436794,0.249132,0.956523,0.421987,0.126033,0.134182,0.00965
0.184127,0.036276,0.348636,0.461221,0.946939,0.918529,0.918679
0.296606,0.565159,0.354641,0.177392,0.67619,0.368399,0.575325
0.163103,0.171017,0.845706,0.91078,0.549833,0.136589,0.041801
0.075269,0.092346,0.390695,0.266354,0.169225,0.662394,0.458677
0.62472,0.023954,0.983219,0.042605,0.399385,0.078306,0.476066
0.495853,0.67111,0.484649,0.08523,0.05383,0.936477,0.779899
0.970507,0.404496,0.388265,0.357026,0.675437,0.987429,0.686952
0.308889,0.753334,0.989682,0.732324,0.700733,0.151059,0.361006
0.744439,0.551677,0.774801,0.665836,0.897485,0.734592,0.807095
0.840123,0.47341,0.742892,0.644498,0.105971,0.71893,0.90798
0.253159,0.195848,0.426416,0.106695,0.634147,0.844557,0.168171
0.517971,0.930837,0.390904,0.560642,0.289558,0.522331,0.848723
0.055014,0.61652,0.44679,0.610105,0.808297,0.103796,0.391789
0.230111,0.357669,0.82742,0.228761,0.193347,0.434732,0.734355
0.754054,0.908936,0.985395,0.140186,0.370523,0.050123,0.101171
0.544849,0.055136,0.893694,0.147853,0.56149,0.194591,0.587793
0.433318,0.085141,0.565684,0.765626,0.976661,0.13305,0.070296
0.407897,0.359314,0.040973,0.384329,0.178078,0.232106,0.29194
0.194668,0.307732,0.06573,0.626838,0.541091,0.287828,0.45825
0.848964,0.762427,0.749783,0.98599,0.36404,0.150849,0.234828
0.482856,0.366926,0.440932,0.521672,0.987343,0.87385,0.669847
0.024034,0.045047,0.974822,0.385758,0.750524,0.063902,0.831617
0.346133,0.345204,0.572475,0.584449,0.436469,0.682833,0.25215
0.381328,0.449528,0.108127,0.448039,0.604472,0.162533,0.069321
0.962658,0.723918,0.332694,0.658436,0.966048,0.390142,0.990639
0.323605,0.355877,0.571747,0.024482,0.02335,0.380633,0.2161
0.561021,0.023872,0.903357,0.276932,0.308805,0.646737,0.023588
0.662114,0.302056,0.407288,0.453586,0.150266,0.766221,0.617565
0.371884,0.301621,0.465895,0.300984,0.083059,0.452313,0.685435
0.824554,0.48203,0.897913,0.957284,0.990836,0.698866,0.642186
0.76777,0.755106,0.97451,0.672885,0.27889,0.919628,0.75686
0.526459,0.903265,0.888543,0.228461,0.21155,0.463617,0.204966
0.724624,0.633703,0.991741,0.138634,0.739993,0.137152,0.170921
0.047569,0.099331,0.583577,0.231693,0.429356,0.977183,0.776636
0.975084,0.668785,0.469184,0.868657,0.525526,0.471859,0.510894
0.968794,0.107397,0.895679,0.186404,0.914552,0.959281,0.147694
0.715077,0.54119,0.456331,0.955974,0.795393,0.57861,0.895404
0.663179,0.119816,0.116601,0.658934,0.003223,0.366342,0.957827
0.47353,0.409967,0.714192,0.029833,0.288358,0.377648,0.004746
0.457734,0.588633,0.492498,0.792072,0.147498,0.665608,0.358963
0.09161,0.358629,0.233153,0.906516,0.141257,0.668376,0.595782
0.731172,0.558837,0.011141,0.054327,0.99234,0.001447,0.149747
0.404385,0.06864,0.239391,0.254335,0.980704,0.415734,0.865531
0.918557,0.009469,0.575523,0.487004,0.288959,0.654602,0.648649
0.88983,0.746796,0.002338,0.680988,0.426616,0.499664,0.015847
0.488631,0.738871,0.888623,0.575294,0.904123,0.580975,0.549043
0.069301,0.553448,0.693895,0.71117,0.113737,0.407001,0.030567
0.69928,0.852656,0.600995,0.435325,0.157906,0.398013,0.333581
0.414722,0.060914,0.482149,0.014011,0.511951,0.89555,0.914714
0.883908,0.989642,0.240645,0.302273,0.95276,0.516212,0.493888
0.671114,0.081443,0.718111,0.248622,0.754613,0.888184,0.338527
0.543542,0.902279,0.455465,0.537228,0.207183,0.852929,0.124989
0.521807,0.399162,0.743329,0.312844,0.375558,0.911276,0.725866
0.151166,0.505042,0.48741,0.755372,0.614402,0.151657,0.283476
0.624498,0.685313,0.341236,0.942944,0.843601,0.068543,0.161072
0.578886,0.217382,0.233138,0.164766,0.221182,0.393165,0.468307
0.056973,0.113185,0.859606,0.922541,0.845489,0.382495,0.918131
0.059266,0.806909,0.440931,0.451479,0.209435,0.035705,0.411363
0.702957,0.064022,0.004373,0.870865,0.005243,0.447514,0.635257
0.576317,0.510727,0.103095,0.75435,0.676133,0.382625,0.325623
0.423679,0.083317,0.806967,0.041657,0.183796,0.757965,0.984261
0.565892,0.035753,0.22911,0.471131,0.91212,0.361589,0.011956
0.078331,0.979707,0.258772,0.430589,0.843126,0.853608,0.490851
0.944929,0.320029,0.150753,0.605879,0.625444,0.329859,0.862297
0.297189,0.408994,0.274435,0.787141,0.471269,0.701378,0.234078
0.029641,0.809522,0.58998,0.411611,0.118618,0.721634,0.48452
0.381663,0.512893,0.513082,0.999344,0.319416,0.05272,0.312074
0.057248,0.985526,0.550789,0.228177,0.591793,0.117001,0.258711
0.067797,0.267267,0.350869,0.119316,0.206227,0.251886,0.372367
0.366706,0.930145,0.094089,0.547238,0.680033,0.628943,0.70427
0.0003,0.762402,0.74121,0.317817,0.772445,0.858446,0.145168
0.491595,0.463125,0.071808,0.708068,0.029196,0.90606,0.926939
0.107736,0.272388,0.046404,0.983627,0.886188,0.968945,0.18491
0.131042,0.717644,0.617718,0.011223,0.773887,0.461051,0.134215
0.360533,0.881604,0.260116,0.065663,0.80533,0.855139,0.380133
0.204787,0.370664,0.884188,0.377099,0.3481,0.670009,0.384933
0.624898,0.276227,0.735503,0.004537,0.425697,0.628595,0.869064
0.270961,0.283992,0.93871,0.766997,0.921399,0.762523,0.950671
0.327745,0.324025,0.31585,0.538756,0.920996,0.320697,0.344223
0.849739,0.021213,0.780295,0.572363,0.898989,0.798931,0.485455
0.130813,0.384567,0.293161,0.636596,0.266864,0.883411,0.877562
0.487765,0.990459,0.020395,0.080585,0.33969,0.843279,0.77214
0.518803,0.63393,0.654412,0.78676,0.698575,0.043783,0.335807
0.429319,0.244845,0.481254,0.619792,0.176654,0.757497,0.449208
0.156401,0.384979,0.997117,0.03906,0.960287,0.84908,0.572745
0.533958,0.989878,0.841512,0.372074,0.172988,0.903334,0.414208
0.194807,0.214852,0.040738,0.880697,0.967714,0.923792,0.794747
0.496665,0.894532,0.263774,0.408305,0.794681,0.902557,0.344604
0.230121,0.673877,0.728448,0.754127,0.657616,0.695367,0.78419
0.850489,0.644215,0.395973,0.987559,0.179443,0.083442,0.208787
0.681542,0.214793,0.72609,0.765936,0.879783,0.206752,0.655143
0.114885,0.62953,0.633343,0.364864,0.694034,0.354478,0.536825
0.211151,0.310487,0.208469,0.35618,0.188742,0.23215,0.84503
0.233849,0.516446,0.596806,0.324863,0.125543,0.75372,0.595008
0.31159,0.797252,0.956589,0.310418,0.188282,0.516547,0.463903
0.566712,0.825837,0.727222,0.001402,0.407611,0.131474,0.937191
0.100581,0.069625,0.284556,0.911265,0.524109,0.247065,0.751041
0.157415,0.873424,0.506303,0.531009,0.386193,0.716771,0.371829
0.211088,0.641466,0.501651,0.039836,0.367931,0.25416,0.477008
0.126451,0.202871,0.052975,0.754586,0.795514,0.329805,0.099746
0.131319,0.064976,0.834028,0.866664,0.629856,0.675121,0.070977
0.21116,0.986053,0.927331,0.706614,0.001956,0.761291,0.428644
0.423041,0.09368,0.252759,0.258442,0.050968,0.039797,0.411442
0.538374,0.826279,0.659102,0.711777,0.423105,0.19979,0.712775
0.25841,0.168655,0.621587,0.355252,0.158216,0.212957,0.17792
0.265752,0.475836,0.091268,0.49645,0.19554,0.766047,0.16329
0.754876,0.368272,0.760082,0.445598,0.121611,0.821432,0.100855
0.834048,0.98408,0.96022,0.979506,0.586429,0.993948,0.759331
0.804446,0.671072,0.172768,0.933908,0.192864,0.450824,0.800756
0.246354,0.698984,0.290965,0.73779,0.563456,0.743827,0.351184
0.641452,0.43801,0.473248,0.410784,0.658735,0.117167,0.524144
0.673991,0.184561,0.054784,0.317917,0.408507,0.443933,0.611379
0.1595,0.7074,0.83798,0.151546,0.969205,0.262931,0.656856
0.71189,0.921437,0.971225,0.184418,0.906973,0.491744,0.29913
0.158031,0.702562,0.760132,0.948712,0.582107,0.793703,0.008977
0.962656,0.234989,0.03312,0.055346,0.701609,0.44664,0.410874
0.499163,0.669233,0.834378,0.930556,0.41064,0.598606,0.23401
0.299434,0.729066,0.09775,0.942834,0.349067,0.520615,0.862026
0.808235,0.810069,0.83762,0.140232,0.949371,0.200854,0.232576
0.50096,0.65991,0.750788,0.05475,0.756882,0.375008,0.714125
0.173682,0.121974,0.389932,0.70013,0.061193,0.785495,0.526852
0.12546,0.319123,0.493063,0.580886,0.258033,0.846377,0.834805
0.350513,0.215264,0.184953,0.961137,0.382148,0.277594,0.103037
0.378679,0.601664,0.653594,0.466325,0.74859,0.913236,0.10874
0.805082,0.09315,0.118979,0.848979,0.466065,0.100386,0.769635
0.417433,0.257774,0.025987,0.40475,0.388659,0.41332,0.199285
0.478373,0.383434,0.996007,0.910131,0.897114,0.771989,0.493628
0.605005,0.191219,0.656295,0.898297,0.46087,0.71823,0.658563
0.475278,0.313382,0.716873,0.331622,0.42084,0.531567,0.657964
0.292682,0.573301,0.218913,0.451224,0.260431,0.765777,0.61746
0.935554,0.02444,0.426538,0.898511,0.757097,0.916744,0.012597
0.22102,0.744833,0.347372,0.020135,0.923942,0.456829,0.071392
0.229298,0.882129,0.867602,0.789385,0.414522,0.8026,0.644624
0.269155,0.500106,0.617712,0.273322,0.466283,0.823515,0.012535
0.847705,0.364962,0.318196,0.091958,0.032352,0.097925,0.671824
0.673997,0.326446,0.685254,0.490738,0.783713,0.222251,0.258538
0.953981,0.232274,0.367247,0.824167,0.406531,0.990401,0.616709
0.269364,0.666385,0.04005,0.788242,0.148185,0.921113,0.659467
0.31438,0.500894,0.932581,0.967673,0.867718,0.238378,0.256938
0.863455,0.867585,0.686694,0.225018,0.341065,0.263477,0.432399
0.597393,0.389497,0.277072,0.434676,0.028542,0.465815,0.482995
0.482613,0.609287,0.904105,0.053693,0.560205,0.710324,0.708199
0.917496,0.380219,0.136563,0.744614,0.316276,0.572772,0.839655
0.352457,0.549653,0.472158,0.615281,0.41144,0.598371,0.207996
0.082911,0.319288,0.487024,0.817629,0.647108,0.215921,0.587206
0.852739,0.764753,0.725993,0.09758,0.082367,0.068088,0.234806
0.157085,0.687159,0.840717,0.25774,0.425767,0.144984,0.551478
0.222574,0.180157,0.45918,0.99665,0.555568,0.505468,0.996212
0.641576,0.791421,0.605904,0.255366,0.725871,0.659369,0.806191
0.553958,0.049504,0.592311,0.609978,0.366372,0.046492,0.013219
0.004644,0.449885,0.273155,0.152438,0.605308,0.85156,0.239881
0.953232,0.526759,0.6821,0.255942,0.033806,0.401477,0.441021
0.139558,0.088833,0.513413,0.398464,0.553456,0.33572,0.219526
0.558354,0.130441,0.769504,0.573046,0.10635,0.2427,0.834844
0.115393,0.239586,0.870781,0.472132,0.762426,0.1878,0.984693
0.064405,0.583946,0.063362,0.994519,0.522473,0.08152,0.510101
0.513624,0.966066,0.596471,0.986522,0.996158,0.95516,0.929189
0.058879,0.314186,0.184094,0.43693,0.988027,0.860023,0.064788
0.463656,0.512993,0.739231,0.107876,0.519769,0.094086,0.159438
0.370997,0.974667,0.59356,0.562213,0.080132,0.200842,0.0796
0.614003,0.804678,0.29207,0.294297,0.985926,0.888933,0.985137
0.348261,0.431248,0.426979,0.107491,0.947125,0.930425,0.373086
0.43038,0.52365,0.232057,0.158293,0.068223,0.709389,0.694722
0.381349,0.01869,0.070858,0.13332,0.366657,0.786996,0.852182
0.91978,0.829648,0.458779,0.625117,0.760835,0.007071,0.411434
0.126652,0.025376,0.365164,0.446919,0.408601,0.967811,0.638367
0.187034,0.310685,0.209899,0.301905,0.897712,0.072762,0.290013
0.177325,0.25574,0.027989,0.033932,0.793811,0.476969,0.261233
0.405808,0.514105,0.196492,0.167675,0.973507,0.724778,0.779022
0.298969,0.586974,0.876888,0.827906,0.611131,0.493652,0.204005
0.949499,0.133631,0.142911,0.651765,0.573909,0.348646,0.60674
0.605138,0.26133,0.014987,0.405722,0.148845,0.151734,0.059941
0.460703,0.756027,0.981592,0.085485,0.55815,0.922035,0.423154
0.367949,0.147342,0.067486,0.681957,0.623548,0.838821,0.345927
0.624603,0.375033,0.887926,0.631891,0.713473,0.011387,0.147127
0.806781,0.566238,0.374844,0.674244,0.595308,0.191286,0.846863
0.251675,0.388609,0.60847,0.160094,0.36972,0.691342,0.739225
0.739034,0.626841,0.484217,0.057008,0.919994,0.416621,0.735766
0.257527,0.75698,0.521696,0.512428,0.887366,0.052495,0.235057
0.974509,0.553536,0.437446,0.418449,0.49988,0.45048,0.462936
0.554123,0.607887,0.451676,0.215886,0.279955,0.464589,0.516623
0.349386,0.612474,0.479475,0.727419,0.0361,0.452399,0.964273
0.496817,0.541065,0.979272,0.044234,0.505199,0.302848,0.501964
0.285297,0.568938,0.935871,0.405389,0.091894,0.997184,0.937123
0.843186,0.804936,0.336594,0.434989,0.198418,0.498056,0.813216
0.147239,0.472666,0.282731,0.610897,0.516656,0.586141,0.437053
0.291993,0.678071,0.509905,0.466183,0.173749,0.270216,0.766446
0.125294,0.952071,0.05578,0.938361,0.391613,0.296508,0.07292
0.738717,0.160607,0.434605,0.591966,0.110657,0.8076,0.697797
0.092099,0.157449,0.273109,0.645278,0.602052,0.149406,0.817723
0.238178,0.442944,0.128668,0.073068,0.709134,0.351852,0.248273
0.233438,0.382796,0.892882,0.548603,0.756981,0.223558,0.134068
0.84956,0.885473,0.532252,0.899983,0.73028,0.854063,0.911454
0.489015,0.479012,0.179345,0.963116,0.230758,0.794853,0.717883
0.275381,0.553639,0.513039,0.7444,0.829785,0.419757,0.497686
0.745785,0.171104,0.636531,0.638866,0.597435,0.479603,0.626455
0.522631,0.112466,0.600138,0.13493,0.219994,0.586501,0.13783
0.538098,0.41494,0.170557,0.783475,0.032936,0.620222,0.466454
0.387916,0.990534,0.963326,0.967988,0.211875,0.836968,0.829056
0.95914,0.618142,0.235044,0.032263,0.610253,0.791373,0.047145
0.530468,0.286719,0.79736,0.233354,0.15696,0.079461,0.334339
0.073345,0.050997,0.823918,0.672468,0.852497,0.551388,0.211261
0.360507,0.873788,0.319331,0.391926,0.329754,0.109081,0.541058
0.325743,0.922249,0.125919,0.511169,0.589892,0.558108,0.733397
0.165846,0.887419,0.295821,0.199418,0.859999,0.263725,0.234411
0.073825,0.188867,0.574512,0.889267,0.941416,0.672714,0.475701
0.974426,0.268609,0.864834,0.173508,0.533739,0.313148,0.371238
0.898952,0.469799,0.029046,0.718871,0.347288,0.27427,0.34824
0.625226,0.948336,0.288751,0.753749,0.489029,0.877189,0.189169
0.629592,0.95658,0.149896,0.883307,0.145496,0.229088,0.183157
0.048502,0.627933,0.047998,0.771821,0.096352,0.099022,0.393803
0.282273,0.540319,0.368428,0.688168,0.388049,0.747968,0.301457
0.329394,0.774146,0.195684,0.615594,0.803449,0.518789,0.317948
0.709948,0.5217,0.0245,0.941278,0.743732,0.260296,0.204047
0.015362,0.133988,0.733932,0.360605,0.656748,0.55544,0.46732
0.323307,0.878021,0.248202,0.369423,0.245548,0.591575,0.840176
0.51141,0.990723,0.424918,0.850113,0.621188,0.173796,0.70459
0.961502,0.675703,0.983377,0.967768,0.173981,0.382587,0.625484
0.087586,0.632535,0.262219,0.370578,0.60807,0.241885,0.972799
0.149321,0.523101,0.169711,0.882327,0.400316,0.20779,0.357727
0.648289,0.144998,0.940124,0.202888,0.311203,0.824491,0.738236
0.601715,0.971413,0.496913,0.879407,0.540429,0.154437,0.02842
0.50102,0.61792,0.402928,0.461522,0.680795,0.932507,0.282908
0.249233,0.473656,0.841139,0.936231,0.536579,0.614192,0.357111
0.412096,0.636647,0.417403,0.962591,0.068216,0.174334,0.777889
0.735083,0.512811,0.617271,0.397889,0.588878,0.025773,0.531349
0.584164,0.524255,0.264617,0.550947,0.712972,0.752907,0.95325
0.129574,0.929873,0.172978,0.187928,0.397156,0.357571,0.540151
0.472956,0.988633,0.377804,0.796194,0.129706,0.831764,0.85542
0.540227,0.085718,0.444222,0.899657,0.74142,0.112705,0.042527
0.371268,0.630089,0.453719,0.256558,0.513321,0.166752,0.888634
0.155426,0.16016,0.797035,0.999112,0.244289,0.671056,0.092876
0.689771,0.50496,0.962478,0.03829,0.264636,0.343216,0.263059
0.697937,0.642135,0.200401,0.61382,0.004325,0.507315,0.415961
0.684587,0.039377,0.57727,0.790915,0.293612,0.807659,0.840193
0.42629,0.084924,0.660479,0.527113,0.73522,0.489505,0.299642
0.008653,0.27119,0.172205,0.142542,0.275244,0.697356,0.856178
0.624606,0.640239,0.767524,0.226066,0.519294,0.345567,0.305776
0.140278,0.569275,0.330371,0.133438,0.172866,0.491491,0.308163
0.755521,0.472374,0.761044,0.340827,0.163618,0.128097,0.912267
0.8525,0.76288,0.352999,0.789666,0.53743,0.643259,0.134061
0.145318,0.758066,0.86021,0.438778,0.95475,0.956108,0.443685
0.148307,0.310408,0.559589,0.945334,0.15289,0.778193,0.762373
0.383338,0.546565,0.485288,0.156463,0.267886,0.418574,0.905729
0.489064,0.248191,0.352509,0.315005,0.272038,0.276664,0.844692
0.925142,0.7213,0.449527,0.038197,0.52117,0.583499,0.255345
0.420304,0.796062,0.31548,0.838441,0.016247,0.280327,0.551706
0.581421,0.83385,0.124647,0.914081,0.094092,0.009795,0.600276
0.323222,0.409947,0.507642,0.094718,0.24821,0.908852,0.046999
0.040158,0.699042,0.932156,0.603993,0.917942,0.579774,0.010533
0.822899,0.638562,0.328514,0.578244,0.454774,0.721256,0.941133
0.558642,0.117012,0.279545,0.923636,0.897191,0.487849,0.937251
0.778628,0.55471,0.101564,0.568846,0.110128,0.876838,0.924986
0.214609,0.071261,0.729093,0.200907,0.154029,0.025387,0.702636
0.041778,0.863703,0.693246,0.973609,0.346742,0.796483,0.106004
0.068146,0.07966,0.414521,0.520713,0.004068,0.828115,0.111847
0.480212,0.318846,0.49809,0.646187,0.593779,0.205584,0.987662
0.988359,0.142517,0.605594,0.098526,0.163455,0.829948,0.285344
0.836946,0.763974,0.835603,0.552296,0.225472,0.296192,0.769054
0.124327,0.118246,0.685405,0.583604,0.408578,0.205817,0.629986
0.097183,0.135138,0.063971,0.637266,0.642879,0.355464,0.360455
0.186096,0.068268,0.057388,0.418817,0.591903,0.963043,0.70949
0.433767,0.03323,0.513591,0.62159,0.71846,0.067166,0.93735
0.369091,0.0602,0.585025,0.120362,0.560986,0.057467,0.091477
0.641391,0.107731,0.123045,0.557145,0.558192,0.542799,0.769443
0.871783,0.202197,0.362054,0.793274,0.818259,0.474559,0.845462
0.018898,0.446329,0.90151,0.122608,0.432627,0.864287,0.310446
0.525651,0.600051,0.232911,0.793966,0.784674,0.457199,0.735679
0.768182,0.640284,0.387873,0.799716,0.276598,0.875837,0.065125
0.92709,0.236585,0.064566,0.651483,0.945433,0.283164,0.750053
0.951266,0.189695,0.691204,0.445392,0.631456,0.955481,0.672104
0.489357,0.233562,0.534269,0.764686,0.221155,0.997439,0.885732
0.171074,0.398749,0.401778,0.309482,0.63021,0.008824,0.186163
0.041,0.293418,0.128236,0.913738,0.911031,0.542295,0.873029
0.492751,0.191621,0.949323,0.53746,0.861848,0.119722,0.437302
0.502045,0.4133,0.345539,0.615567,0.293309,0.461841,0.700753
0.191649,0.31054,0.195602,0.687513,0.364345,0.268008,0.862395
0.520741,0.656448,0.583658,0.319331,0.129832,0.375179,0.606296
0.111362,0.743004,0.714203,0.960539,0.046727,0.30583,0.873908
0.475643,0.8363,0.878517,0.527292,0.805999,0.337488,0.128029
0.359877,0.087809,0.810469,0.713887,0.525699,0.153211,0.146259
0.987035,0.654512,0.457813,0.847764,0.456331,0.545115,0.873809
0.670835,0.219356,0.784462,0.95863,0.672197,0.184484,0.343081
0.182092,0.114111,0.299892,0.521319,0.883168,0.325639,0.503294
0.620856,0.672561,0.814136,0.391566,0.34761,0.37307,0.148367
0.873003,0.197733,0.488633,0.837274,0.391087,0.876659,0.063863
0.35458,0.532093,0.218058,0.349088,0.166991,0.240467,0.43655
0.282367,0.387192,0.516649,0.045824,0.042865,0.371462,0.685275
0.650029,0.239187,0.350153,0.281813,0.470105,0.270202,0.054679
0.142009,0.556916,0.022501,0.177851,0.863659,0.799969,0.283627
0.331987,0.094998,0.183674,0.783159,0.578055,0.635764,0.110086
0.825581,0.716629,0.237451,0.415752,0.86638,0.062694,0.838932
0.976554,0.336069,0.597418,0.546786,0.390922,0.917817,0.136867
0.835756,0.321207,0.488274,0.352927,0.352712,0.636552,0.803362
0.140006,0.000911,0.342175,0.021928,0.89647,0.789194,0.104142
0.200877,0.692953,0.757883,0.965105,0.048831,0.637891,0.643777
0.305073,0.007779,0.825448,0.399653,0.201805,0.068471,0.697758
0.485757,0.360656,0.541273,0.588881,0.426512,0.170306,0.686798
0.682033,0.068361,0.91386,0.382471,0.24467,0.033734,0.821362
0.800094,0.45328,0.358622,0.268631,0.129255,0.255903,0.061239
0.395206,0.960632,0.413475,0.619627,0.288526,0.657656,0.653032
0.058164,0.063957,0.778121,0.497606,0.462078,0.887856,0.889148
0.103557,0.433815,0.838846,0.342747,0.847776,0.908776,0.461926
0.744236,0.836547,0.583556,0.893621,0.636094,0.664018,0.375845
0.353722,0.972979,0.833152,0.263949,0.314401,0.669623,0.84253
0.925481,0.69145,0.541296,0.421679,0.620411,0.324716,0.81517
0.590307,0.504345,0.36462,0.185846,0.491203,0.501454,0.559154
0.491185,0.309838,0.478015,0.916231,0.812938,0.811748,0.735056
0.336777,0.083185,0.214499,0.744428,0.787329,0.151719,0.781167
0.779022,0.485199,0.493656,0.523902,0.489476,0.882591,0.638298
0.015102,0.218744,0.941295,0.610609,0.774964,0.705449,0.107235
0.832697,0.772519,0.855507,0.049547,0.951089,0.824522,0.440589
0.319306,0.041165,0.758617,0.636368,0.262358,0.870267,0.8217
0.556616,0.269266,0.817278,0.277421,0.356261,0.327071,0.66083
0.055931,0.879773,0.391292,0.415969,0.85945,0.832802,0.301286
0.372439,0.622494,0.300046,0.577207,0.355177,0.22081,0.563033
0.190466,0.780128,0.184123,0.427546,0.347992,0.47564,0.187126
0.623532,0.366835,0.480681,0.860155,0.108804,0.196009,0.968444
0.747434,0.262488,0.663544,0.838594,0.949993,0.194571,0.898249
0.005341,0.266292,0.901128,0.401083,0.573642,0.415701,0.585428
0.398533,0.509004,0.747332,0.496105,0.916142,0.494047,0.529554
0.608517,0.328303,0.653872,0.868574,0.023508,0.149892,0.014356
0.76852,0.840561,0.256242,0.853826,0.698014,0.90018,0.38891
0.736256,0.899436,0.207,0.810188,0.645157,0.50348,0.184159
0.109341,0.265628,0.822404,0.660087,0.873166,0.722267,0.125193
0.958298,0.307303,0.394512,0.718152,0.185037,0.702971,0.855227
0.989103,0.132109,0.748883,0.300262,0.071032,0.410051,0.676967
0.923966,0.1452,0.399296,0.91715,0.53602,0.664553,0.232091
0.214319,0.753726,0.673403,0.09419,0.081587,0.38442,0.8273
0.746529,0.428173,0.40927,0.63544,0.616894,0.421474,0.521
0.724774,0.422395,0.389479,0.223967,0.451666,0.666652,0.3142
0.057663,0.785775,0.243901,0.688179,0.844407,0.358043,0.205215
0.744808,0.760741,0.9018,0.093043,0.44843,0.245362,0.980163
0.486982,0.13433,0.235128,0.610591,0.530097,0.332557,0.827035
0.387316,0.415757,0.38004,0.802838,0.686806,0.482418,0.662429
0.430113,0.431831,0.283471,0.096788,0.037618,0.849758,0.690147
0.416099,0.083451,0.684625,0.80268,0.418217,0.430886,0.776966
0.628414,0.718042,0.057424,0.165835,0.84898,0.01618,0.769853
0.905122,0.481506,0.301958,0.916722,0.963527,0.758643,0.287406
0.663244,0.261638,0.204616,0.285986,0.578955,0.877289,0.099104
0.916597,0.832786,0.430875,0.500607,0.580142,0.971268,0.861203
0.007673,0.0026,0.265023,0.684294,0.708907,0.001068,0.608099
0.194912,0.199544,0.768734,0.295948,0.360851,0.163151,0.866986
0.656867,0.669496,0.094603,0.369659,0.545545,0.036042,0.190134
0.837118,0.254187,0.490998,0.40893,0.506697,0.040087,0.198442
0.043304,0.312178,0.736979,0.397256,0.580303,0.984267,0.202605
0.765659,0.563349,0.681766,0.82322,0.716894,0.779754,0.164429
0.290533,0.935128,0.247256,0.607066,0.143669,0.812011,0.208909
0.378202,0.774913,0.133348,0.310755,0.678721,0.233128,0.119622
0.513025,0.148958,0.68303,0.651357,0.60235,0.48993,0.119767
0.989965,0.238287,0.202744,0.690899,0.117901,0.818506,0.526507
0.463376,0.711347,0.223155,0.875159,0.149188,0.021759,0.014042
0.826359,0.825011,0.347682,0.653507,0.819533,0.662844,0.049987
0.392271,0.365372,0.983299,0.579715,0.72925,0.939245,0.498384
0.01938,0.302659,0.431913,0.074361,0.033857,0.769775,0.19324
0.411561,0.793023,0.345709,0.338556,0.877119,0.871146,0.122912
0.589617,0.255983,0.082761,0.334453,0.602598,0.939434,0.842139
0.286097,0.52093,0.352832,0.891859,0.861055,0.411336,0.227079
0.020537,0.419027,0.159265,0.231543,0.902799,0.314272,0.049463
0.406737,0.105497,0.27509,0.937747,0.209656,0.51976,0.777249
